lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
vert	NN	1980	1980-1990	1980-1990_vert_29		Det er og eit faktum at folk ved friviljug sal kjøper eigedomar som det kviler forkjøpsrett på, og dermed tek sjansen på at retten kan verta gjort gjeldande.	135:140	0:157	15487	nor_dia_change_subset2	no	andrey
vert	NN	2012	2012-2019	2012-2019_vert_154		I Montpellier var Schalke på seiersjakt for å knipe teten i gruppe B, men det skulle vise seg at 1-1 holdt for tyskerne ettersom Arsenal tapte for Olympiakos i Hellas. Benedikt Höwedes scoret Schalkes mål i det 56. minuttet, mens Emanuel Herrera kvitterte for Montpellier like etter. Arsenal kom best i gang mot Olympiakos da Tomás Rosický gjorde 1-0 på pasning fra Gervinho etter 38 minutter, men vertene slo nådeløst tilbake.	14:17	0:427	15481	nor_dia_change_subset2	no	andrey
vert	NN	1980	1980-1990	1980-1990_vert_0		De andre eiendelene var: tre brus, kamera, pipe og stapper, hasj, kniv og tobakk; det i motsetning til andre tilstelninger av samme opprinnelse, da bestanddelene hadde vaert sprit, øl eller vin og takk for det! Jeg ankom residensen - ble mottatt av verten Belv - og gikk direkte inn i stua der de aerbødig inviterte gjestene befant seg og ble hilst velkommen med et nikk her og et annet der; jeg satte meg ned, blikket festet seg på bordet som allerede var overfylt av alkoholholdige drikkevarer.	168:172	0:494	15492	nor_dia_change_subset2	no	andrey
vert	NN	1980	1980-1990	1980-1990_vert_9		Eit interkommunalt selskap, stifting eller ei samanslutning i samarbeid med private fell ofte ikkje naturleg inn under den kommunale forvaltninga. a) Det følgjer av kommunelova § 65 at einskilde av kommunelovas reglar skal gjelde tilsvarande for selskap og samanslutningar der berre kommunar er deltakarar og deltakarane er ansvarlege for gjelda. § 65 har såleis som føresetnad at ikkje alt samarbeid som ein kommune går inn i vert regulert av kommunelova.	427:431	0:456	15474	nor_dia_change_subset2	no	andrey
vert	NN	1980	1980-1990	1980-1990_vert_24		Etter kvart vil også laserdiskar verta heilt naudsynt, pga. dei store datamengdene. 3 ein lettvint måte kan indekserast på forskjellige måtar. Datamaskin med scanner, videokamera, mikrofon, teikneprogram og tekstbehandling kan verta det neste feltutstyret, og eit feltutstyr som ikkje ligg saerskilt langt fram i tida.	33:38	0:317	15483	nor_dia_change_subset2	no	andrey
vert	NN	2012	2012-2019	2012-2019_vert_2122		Festen ble avlagt et besøk, og verten fikk beskjed om å dempe seg. Dette ble etterkommet.	31:37	0:89	15494	nor_dia_change_subset2	no	andrey
vert	NN	1980	1980-1990	1980-1990_vert_26		Programmet for møtet var lagt opp av Lånsstyrelsen i Goteborgs och Bohus lån. Utvalget vil uttrykke sin takk til de svenske verter og arrangører.	21:24	0:145	15491	nor_dia_change_subset2	no	andrey
vert	NN	1980	1980-1990	1980-1990_vert_2		Me fekk den same rett. Dei born som tener Gud, vår Far, / dei høyrer til vår aett. Kris- ti kyr - kje Gud har grun-na, Kvar ein stein er kostsam fun - nen, 4 I Krist no møtest aust og vest, / og eitt vert sør og nord. Av alle tunger samlar han / eit heilagt folk på og al - dri skal ho øy-dast kun - na, for og Kris-tus sjølv er kyr-kje - grun- nen.	199:203	0:348	15484	nor_dia_change_subset2	no	andrey
vert	NN	2012	2012-2019	2012-2019_vert_2124		- Vi har jobbet hardt siden jeg tok over. Det er viktig at vi fikk med oss noe i dag, sa Meulensteen til BBC. Gary Hooper ga vertene føringen før kvarteret var spilt.	147:150	0:166	15477	nor_dia_change_subset2	no	andrey
vert	NN	2012	2012-2019	2012-2019_vert_6001		Fra straffemerket tok Philippe Coutinho vertene sikkert i ledelsen etter fire minutter.	40:47	0:87	15479	nor_dia_change_subset2	no	andrey
vert	NN	2012	2012-2019	2012-2019_vert_1909		Derfra og ut var det lite vertene hadde å stille opp med. Bare sju minutter senere doblet Daniel van Buyten til 2-0, mens Franck Ribéry iskaldt la på til 3-0 etter et innlegg fra Thomas Müller i det 38. minutt.	13:16	0:210	15482	nor_dia_change_subset2	no	andrey
vert	NN	1980	1980-1990	1980-1990_vert_10		Den vanligste måten å «eie» en leilighet på er - ifølge den engelske advokatens fremstilling - følgende: Kjøperen erverver en langtidsleiekontrakt (for en leilighet) som kan selges eller leies ut videre. Serviceytelser i eiendommen ytes enten av verten eller et administrasjonsselskap (som er kontrollert av verten eller av leilighetsinnehaverne i fellesskap).	246:252	0:360	15485	nor_dia_change_subset2	no	andrey
