lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
horisont	NN	1929	1929-1965	1929-1965_horisont_299		Det lot til at også mannskapet hadde en følelse av at han nu ikke var god å komme naer; for de skydde stilltiende den side av den snevre dekksplass forut, hvor han gikk. 26 —Lie I I oljeklaer og skinnhyrer, som de hadde itrukket i anledning av vaerutsiktene, stod de i flokk ved spillet og snakket sammen med betenkelige øyekast opp mot riggen og ut imot skybankene, som rullet mørke i horisonten til luvart og alt begynte med drivskyet luft å sende hvin gjennom den gamle takkelasje.	383:393	0:481	13429	real_norwegian_semantic_change	no	andrey
horisont	NN	1929	1929-1965	1929-1965_horisont_88		På skrå mot horisonten oprant Sydkorset, og	12:22	0:43	13421	real_norwegian_semantic_change	no	andrey
horisont	NN	1929	1929-1965	1929-1965_horisont_177		Hvem følte så vilt som de driften mot jorden de kom fra og håpet de åndet i? Den som seilte i ødet, drømte seg hjemmet naer: ømt som strøk han en kvinne rørte han stein og traer. Den som har følt horisontens evig vikende krets, har fattet frihetens vesen: aldri å bli tilfreds, men alltid flytte dens grenser videre ut etsteds. Skjendet av vold stiger landet mørkt av brenningens brem.	194:205	0:383	13436	real_norwegian_semantic_change	no	andrey
horisont	NN	1970	1970-2015	1970-2015_horisont_14		I mitt nett jeg tar det hele med lar det synke i min stillhet ned, løfter det igjen og gir det stemme, til det i sin evighet er hjemme. Barn du var, jeg lekte blidt med dig i stranden. Solen stod og stekte på den hvite sanden, havet gikk og sang dagen lang, førte drømmen gjennem sus og sildring ut mot horisontens hildring. Du blev mann, jeg bar dig over 180 alle verdenshave, gav dig land i gave, gav dig rikdom, makt og aere og en visdoms laere:	303:314	0:446	13438	real_norwegian_semantic_change	no	andrey
horisont	NN	1929	1929-1965	1929-1965_horisont_9		Det var stykkets ideer mer enn dets personer, lengselen etter nye horisonter mer enn psykologi og stemning som fylte tilskuernes sinn. Men det geniale, det livets lys og skygge som prestescenene bringer inn, det forsto de, selv om jeg ikke tør påstå at det fylte alle med den beundring, den øyeåpnende koldhet som grep meg. Tale for Ibsen.	66:76	0:339	13439	real_norwegian_semantic_change	no	andrey
horisont	NN	1929	1929-1965	1929-1965_horisont_133		Jeg har prøvd å følge den malmførende horisont mellom de to forekomster, men det er ikke lyktes.	38:46	0:96	13432	real_norwegian_semantic_change	no	andrey
horisont	NN	1970	1970-2015	1970-2015_horisont_28		Ung horisont : organ for Kristiansund Unge Høyre Ung i Akershus Ung i Oslo Ungdommens fremskritt Ungdommens stemme : organ for Andøya arbeidernes ungdomsfylking 329.1 Nordland Sosialistiske] Ffolkeparti] SF-nytt : organ for Sosialistisk 329.1 329.1 folkeparti i Raelingen og Skedsmo 329.1 Sigden Signal : organ for Folkepartiets 329.1 329.1 329.1 ungdom på Universitetet	4:12	0:369	13430	real_norwegian_semantic_change	no	andrey
horisont	NN	1929	1929-1965	1929-1965_horisont_215		Da må jeg riktig tilstå mitt hjerte stod i brand, når Norge det gikk under i horisontens rand. Han legger trekkspillet fra sig, sier til Alf: No kan du vel høre at han tramper igjen der oppe?	77:88	0:191	13419	real_norwegian_semantic_change	no	andrey
horisont	NN	1970	1970-2015	1970-2015_horisont_120		I global målestokk og i de underutviklede land er det kansje ikke først og fremst forurensningsproblemene som er de mest presserende. Den mørkeste sky i horisonten synes å vaere verdens aksellererende befolkningsøking sammen med det faktum at utnyttelsen av solens energiressurser og dermed matvareproduksjonen ikke makter å holde følge. Idag blir stadig flere mennesker oppmerksomme på de mange farer som ligger i en ensidig streben etter økte materielle goder.	153:163	0:461	13422	real_norwegian_semantic_change	no	andrey
horisont	NN	1970	1970-2015	1970-2015_horisont_74		Langsether har ikke data til ?? gj??re betraktninger over mottatte overf??ringer over hele livsl??pet, og om det skjer st??rre grad av utjevning n??r horisonten ??kes fra fem ??r til hele livet.	150:160	0:194	13431	real_norwegian_semantic_change	no	andrey
horisont	NN	1929	1929-1965	1929-1965_horisont_32		Solen skinnet ute på isen. Kl. 11. 15 var vi ved skuten, med utkjørt distanse 19 kilometer, og turen var tilende. I'snneßen og Knudsen hadde under turen tatt alle nødvendige stedsobservasjoner med sekstant og kunstig horisont. Dessuten hadde Knudsen såvel på Alekseis som på den nye 0 tatt magnetiske observasjoner.	217:225	0:315	13440	real_norwegian_semantic_change	no	andrey
horisont	NN	1970	1970-2015	1970-2015_horisont_210		For det første vil en lengre horisont i ressursforvaltningen, basert på flerårige forvaltnings- og gjenoppbyggingsplaner, vaere viktige i forhold til å anskueliggjøre langsiktige konsekvenser av dagens beslutninger.	29:37	0:214	13427	real_norwegian_semantic_change	no	andrey
