lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
spill	NN	1980	1980-1990	1980-1990_spill_484		Hun vil velge den h K som maksimerer Uk, og hun kjenner mannens responsfunksjon og T M : Optimalt valg av h for gitte verdier på A K , W K og T K maksimerer verdien av U K gitt ved Løsningen er karakterisert ved som gir der m' K =dm (-)/dh K &lt; 0 Spill IV Vi skal se på løsningen av to typer kooperative spill der partenes beste-alternativ er gitt ved U; (*). A. Kooperativ Nash-løsning:	306:311	0:389	15001	nor_dia_change_subset2	no	andrey
spill	NN	1980	1980-1990	1980-1990_spill_516		Direkte reklamens spesielle styrke ligger i at den kan innrettes på de forskjellige målgrupper med en meget høy grad av presisjon og følgelig med lite spill.	151:156	0:157	15004	nor_dia_change_subset2	no	andrey
spill	NN	2012	2012-2019	2012-2019_spill_27416		— Vi var sjanseløse med ti mann. Rett etterpå kom også 1-0. Vi fikk aldri summet oss eller satt spillet med en mann mindre.	96:103	0:123	15010	nor_dia_change_subset2	no	andrey
spill	NN	2012	2012-2019	2012-2019_spill_1641		Han har tatt flere steg og er blitt bedre i alle spillets faser. Jonas Svensson var også bra som en terrier på midten, mente trener Nordsteien. (©NTB) Ukraina - Norge 1-1 (0-0) 100 tilskuere Mål: 1-0 Mesjija (75), 1-1 Magnar Ødegaard (90). Gult kort:Erlend Robertsen, Norge, Ivan Trubotsjkin, Jurij Jakovenko, Oleksandr Borovik, Ukraina. Norge (4-3-3): Øystein Øretveit (Kristian Bjerke fra 46.) - Henrik Breimyr, Nicolai Naess, Magnar Ødegaard, Kim Skogsrud	49:57	0:457	15000	nor_dia_change_subset2	no	andrey
spill	NN	1980	1980-1990	1980-1990_spill_471		I det følgende skal vi konsentrere oppmerksomheten om virkningene på løsningen av ikke-kooperative spill.	99:104	0:105	15013	nor_dia_change_subset2	no	andrey
spill	NN	1980	1980-1990	1980-1990_spill_42		Massemedia påvirker både hva vi skal mene, og saerlig hva vi skal mene noe om. Massemedia er blitt aktive deltagere i et spill om oppmerksomhet og opplagstall, om meninger og makt.	120:125	0:179	14997	nor_dia_change_subset2	no	andrey
spill	NN	2012	2012-2019	2012-2019_spill_30064		Kanskje vil han få et helt annet perspektiv på kampen nå som han er supporter for en dag? – Det kan hende at jeg får litt mer forståelse for «spill fremover!» – for det er en gjenganger, sier Wangberg.	142:147	0:201	15003	nor_dia_change_subset2	no	andrey
spill	NN	2012	2012-2019	2012-2019_spill_53847		For å redusere faren for misbruk, kan du installere en autentiseringsapp istedet for å bruke to-trinns verifisering på SMS. Appen kan sende deg en kode hver gang du skal logge på for eksempel en e-postkonto eller et spill fra en ny enhet.	216:221	0:238	15016	nor_dia_change_subset2	no	andrey
spill	NN	1980	1980-1990	1980-1990_spill_258		Kontrollen skjer ved revidert regnskap innlevert til ansvarlig instans 3 måneder etter årsavslutning. 7. De statlige spill må fastholde dagens rammer.	117:122	0:150	14995	nor_dia_change_subset2	no	andrey
spill	NN	1980	1980-1990	1980-1990_spill_124		Det kan også gi pressen mer å skrive om. Bl.a. bør den i større grad enn hittil rette søkelyset mot forsømmelser og kritikkverdige forhold innen offentlig administrasjon, naeringsliv og blant private, som gjør at lovbrytere får lett spill.	232:237	0:238	14999	nor_dia_change_subset2	no	andrey
spill	NN	2012	2012-2019	2012-2019_spill_38032		Derfor er jeg sikker på at de vil klatre igjen, men et nedrykk vil også føre til at spillere gir seg, tror jeg. – Ikke gode nok Kjetil Strand er en annen spiller som hadde en god karriere i Viking.	84:91	0:197	15007	nor_dia_change_subset2	no	andrey
spill	NN	2012	2012-2019	2012-2019_spill_40442		– Gjør vi det så blir sluttsummen veldig bra. – Hvordan er det å få vist frem et slik spill som i første omgang? – Det er en kjempegod følelse.	86:91	0:143	15012	nor_dia_change_subset2	no	andrey
